id,published_at,views,likes,dislikes,comments,length
4XwxZnYGqQk,2016-07-20T22:44:52Z,286234,4127,0,282,PT2M25S
XNXSawxF9Ts,2016-08-08T19:23:51Z,556979,7898,0,201,PT2M53S
NqdzWkcXbbg,2016-04-11T15:33:31Z,32319,93,0,3,PT1M52S
0YJ1B8NL9tU,2016-10-23T07:53:55Z,9981,47,0,0,PT4M9S
WtxQ2GQVOKU,2016-12-24T23:12:27Z,2296,18,0,0,PT50S
AiOstp0hhAA,2016-11-28T16:00:00Z,387713,10126,0,512,PT24M4S
IvbGeWZSvMg,2016-07-30T23:13:54Z,230766,6858,0,1135,PT2M54S
P8WsuHnz0rk,2016-01-20T12:30:34Z,311,10,0,1,PT25M17S
vtj_NxbBIWE,2016-11-13T02:43:42Z,460052,10049,0,846,PT12M10S
fiPkOwrQhvQ,2016-06-08T15:00:02Z,834186,3889,0,254,PT13M26S
b9VkB9udpfg,2016-08-03T03:37:24Z,600917,13369,0,1595,PT10M12S
Qp2uw39WiDI,2016-03-08T03:59:03Z,56013,1422,0,202,PT2M19S
7LwK8qssNLA,2016-01-28T11:25:35Z,6118,155,0,14,PT7M50S
XARDE5CyflQ,2016-09-08T23:58:10Z,46599,1427,0,206,PT30M45S
8zGQRbi24VM,2016-07-01T13:04:02Z,4200,7,0,0,PT5M1S
IkMB8j3QSvE,2016-08-13T06:07:21Z,813069,19621,0,1652,PT13M23S
0K9Jc7YpHsA,2016-07-15T23:54:17Z,998492,28426,0,2490,PT14M5S
VP9vo9-NNo0,2016-08-31T17:14:53Z,536883,360,0,79,PT2M47S
obOb31Es7C8,2016-11-09T18:18:01Z,1420611,6737,0,400,PT5M45S
ugZrl6qWnC8,2016-01-29T07:40:04Z,18894,370,0,77,PT15M48S
91_EMZnsDGU,2016-07-19T13:50:34Z,171565,26,0,0,PT1M30S
k2fMB5RmA4k,2016-08-30T00:00:02Z,4906775,22630,0,445,PT5M9S
PK8zzdh2h80,2016-01-15T17:25:02Z,1129338,10219,0,145,PT3M46S
KzFP6MNN1v4,2016-03-02T05:28:14Z,149452,2120,0,167,PT10M3S
L6l0xTHYBEA,2016-12-01T16:00:30Z,881,56,0,2,PT24S
JQNwQjjPvCE,2016-08-09T21:21:48Z,1527,42,0,13,PT50S
2Do710BdB80,2016-11-28T00:51:24Z,985591,16584,0,1900,PT11M38S
OXAv5xZdsnk,2016-08-06T21:20:38Z,64322,1777,0,258,PT1H14M17S
VYQqnmcHwQg,2016-08-09T00:35:00Z,483115,7834,0,925,PT10M14S
S1yH7T3dCok,2016-10-01T01:00:00Z,654777,9455,0,779,PT19M3S
fMLx3uNlL6U,2016-05-31T21:01:08Z,37243,1135,0,91,PT4M24S
4Rxw221cFDU,2016-10-23T19:15:50Z,70,9,0,0,PT7S
DXn_lX09KKM,2016-08-18T17:45:17Z,9087,33,0,7,PT13M33S
Xq8EDeYzm68,2016-12-25T04:14:13Z,55865,1525,0,167,PT2H9M40S
42aGZ4qh8Dk,2016-06-27T18:00:01Z,324734,1913,0,263,PT19M38S
EQw8RYrpmf0,2016-11-19T01:38:13Z,612152,12792,0,916,PT11M16S
UGo4mG2SvHU,2016-08-26T01:42:52Z,269430,6071,0,1055,PT10M27S
6aQUfcrHUME,2016-12-01T14:36:42Z,57623063,189144,0,4893,PT8M43S
FTb6LIWirIw,2016-11-30T23:00:00Z,28901,1414,0,201,PT6M7S
RqYS5BfnYiw,2016-10-20T21:13:22Z,2467434,15871,0,926,PT18M29S
HIL_kc8xnl0,2016-12-17T01:46:47Z,545007,9750,0,858,PT14M1S
r1eFuhKQ3Tc,2016-01-19T15:13:27Z,33284,561,0,86,PT12M42S
dfXobqo7afI,2016-12-22T04:42:28Z,62117,1964,0,231,PT1H24M29S
-8WELAuW7_4,2016-06-09T02:46:08Z,50560,1617,0,238,PT9M34S
lB4_cV38Z3w,2016-06-18T03:33:01Z,36068,1263,0,151,PT10M32S
UaXCwv_bKAg,2016-09-28T03:31:45Z,1681395,4074,0,187,PT3M28S
unpjehZRQqY,2016-12-16T01:58:18Z,24730,893,0,0,PT1H11M57S
uXiFEfKX35M,2016-11-26T01:00:36Z,69130,1337,0,262,PT1H3M21S
rbmtIT2E3kU,2016-10-01T20:19:22Z,33517,770,0,116,PT1H8M41S
UIE9gh8MD3w,2016-06-02T23:02:07Z,576385,6116,0,362,PT11M44S
eF8utx-x8mc,2016-06-27T18:00:01Z,300532,1925,0,309,PT19M38S
HgmyksLaccU,2016-08-04T16:30:43Z,79871,1889,0,137,PT1M
AyU6pcyqTsk,2016-10-21T08:05:28Z,120,1,0,0,PT52M35S
zI4XVEzUiFw,2016-02-16T22:39:29Z,251198,3077,0,178,PT13M46S
1mqolVHW84k,2016-10-26T02:53:22Z,1294442,8298,0,660,PT9M32S
UaXCwv_bKAg,2016-09-28T03:31:45Z,1681395,4074,0,187,PT3M28S
x-L4BIexqPc,2016-10-29T04:07:10Z,534416,10137,0,976,PT14M54S
JQNwQjjPvCE,2016-08-09T21:21:48Z,1527,42,0,13,PT50S
6U_IMCqs_mI,2016-11-05T00:08:22Z,778556,12360,0,935,PT11M9S
L6l0xTHYBEA,2016-12-01T16:00:30Z,881,56,0,2,PT24S
BKPnOIpYL3o,2016-09-16T22:34:45Z,448990,12935,0,2647,PT12M7S
4Rxw221cFDU,2016-10-23T19:15:50Z,70,9,0,0,PT7S
pi_O03ySdac,2016-12-01T11:54:14Z,49936,454,0,16,PT5M31S
40MJTyYMM1M,2016-06-21T11:29:10Z,204299,18,0,1,PT3M4S
tzCOMr7valM,2016-01-06T06:25:19Z,146336,1749,0,156,PT9M52S
I9gbqgJE7w0,2016-10-03T00:35:46Z,1878313,18568,0,1857,PT15M34S
rrbro6g9BYg,2016-05-31T06:12:17Z,789,5,0,0,PT40S
pwyAHrm9j5A,2016-01-12T04:58:35Z,296724,787,0,54,PT4M10S
H9rmNDl1xeE,2016-02-22T17:12:47Z,625,4,0,1,PT58S
0UufyQUSwsg,2016-10-11T15:00:00Z,985381,18940,0,740,PT7M45S
eBH0KlxYbb0,2016-04-13T09:50:44Z,23860,596,0,65,PT3M31S
ksO2S0XuA30,2016-07-31T08:02:29Z,136,8,0,0,PT39S
feVZni33qCU,2016-11-24T21:04:34Z,2117727,14308,0,1005,PT13M55S
G0KQ4pofsOs,2016-03-05T15:09:37Z,19754,462,0,46,PT3M29S
nYPM1arDDMI,2016-11-28T02:30:19Z,275,4,0,1,PT54S
j-OXrtQUIZI,2016-05-04T17:59:34Z,288867,6976,0,405,PT28M13S
Aa7O2A2Y18I,2016-08-03T12:54:36Z,58547,199,0,63,PT10M5S
1f6OSqao9KA,2016-07-17T05:49:00Z,54288,1887,0,198,PT1H23M47S
_jBktIImbx8,2016-08-20T02:28:55Z,897,12,0,0,PT3M16S
TSrzHYqMdhg,2016-03-06T20:56:39Z,1570,23,0,0,PT31S
rKITaW2dlC0,2016-01-18T06:37:48Z,27998,115,0,20,PT10M9S
Aa7O2A2Y18I,2016-08-03T12:54:36Z,58547,199,0,63,PT10M5S
454Zd51tzaY,2016-05-14T17:16:17Z,112153,2292,0,189,PT4M55S
Zm8IOabKuMs,2016-04-29T04:31:33Z,143142,754,0,297,PT13M41S
FGPbkGga9Rc,2016-12-31T02:57:04Z,192,23,0,6,PT43S
PyZKrXbETWo,2016-07-22T12:35:25Z,126,9,0,2,PT31S
gFJPAOUb_3Q,2016-01-01T14:48:27Z,3611,16,0,3,PT9M24S
OR67nYVBjOc,2016-05-04T20:19:39Z,1082,4,0,0,PT48S
ZHPVljMeEu4,2016-11-07T14:51:22Z,91,15,0,5,PT33S
bpi7zRtqwsA,2016-06-28T18:00:02Z,203127,1064,0,118,PT19M38S
2WkDLVu6suA,2016-12-24T14:00:05Z,723769,5109,0,272,PT7M7S
fI8US8x0Bnk,2016-11-08T09:37:49Z,1090315,2660,0,507,PT12M25S
K4Vi4ee1GTU,2016-01-13T11:09:01Z,209,0,0,2,PT2H1M57S
NlLUq5-SwV0,2016-07-03T03:39:25Z,9750,328,0,31,PT1M12S
v_3Oe7-W91A,2016-05-14T07:09:06Z,20279,64,0,2,PT34M56S
Yeu4cebEpeQ,2016-10-29T05:51:20Z,195136,478,0,113,PT11M39S
Ax2agrG5fo4,2016-12-06T05:47:15Z,539743,2115,0,212,PT13M36S
yXzjTdFNuS0,2016-10-22T10:30:01Z,85857,699,0,21,PT2H11M44S
_OeVG9KE-HI,2016-10-25T18:09:29Z,14437,0,0,0,PT25S
9OYt-eCOg7E,2016-09-29T02:48:10Z,353,4,0,0,PT21S
gjM_lo7SzLk,2016-01-12T16:28:03Z,127,6,0,0,PT12S
cCE_KjB9QFw,2016-08-12T03:32:50Z,142,4,0,0,PT34S
uXruKMg8ZYg,2016-12-04T20:00:03Z,1080946,14600,0,1102,PT8M59S
