id,published_at,views,likes,dislikes,comments,length
Xh-ycRsNB0U,2015-12-26T03:15:54Z,345170,3160,0,175,PT5M40S
oE5DQ4KInOc,2015-09-07T05:07:31Z,140832,1762,0,107,PT3M47S
0dCC9jlly0Q,2015-11-14T15:00:01Z,215771,4596,0,1319,PT11M10S
BCzl2IhkzPw,2015-09-11T01:15:44Z,4907,16,0,2,PT3M7S
OL2cKQHPKCE,2015-11-02T14:02:44Z,950627,10038,0,591,PT8M2S
jVtfQnJnjvI,2015-01-28T11:10:58Z,3879,89,0,10,PT3M47S
9a9YaXupvSM,2015-02-18T12:30:01Z,371731,4459,0,481,PT6M54S
jVtfQnJnjvI,2015-01-28T11:10:58Z,3879,89,0,10,PT3M47S
HDgYX8Qk_ww,2015-10-25T04:02:35Z,74059,1173,0,99,PT6M58S
C7--XdIDNLQ,2015-08-11T02:22:35Z,28795,833,0,37,PT8M4S
ezR3KG0zF1A,2015-07-10T23:12:44Z,610089,11342,0,1477,PT6M3S
ZibHY9--yX0,2015-01-12T19:38:22Z,280,4,0,1,PT1M16S
Omg3zkq_e3Y,2015-08-05T01:43:57Z,5482,133,0,9,PT4M
dasutxEbuHQ,2015-09-20T06:39:07Z,140492,1923,0,146,PT6M8S
wxIHybdcFq0,2015-10-27T10:19:55Z,44124,777,0,70,PT7M9S
rxOiKAAZudA,2015-08-27T05:10:23Z,231197,2599,0,148,PT4M45S
-SxottrtKIA,2015-02-05T21:51:05Z,26830,522,0,23,PT10M20S
grCesFnha2U,2015-12-05T06:14:08Z,56360,972,0,100,PT10M50S
e4_lynNiEvc,2015-11-20T04:44:43Z,61613,896,0,63,PT9M28S
u1ESNnGlgzQ,2015-12-14T02:48:04Z,77654,1143,0,121,PT6M56S
rFNJ3izXAiM,2015-11-07T06:16:46Z,32600,606,0,48,PT5M44S
PCYIpb-uG70,2015-09-28T02:45:42Z,187301,2090,0,185,PT5M24S
rJLfvppKUck,2015-11-02T06:23:34Z,39701,785,0,110,PT6M2S
e4_lynNiEvc,2015-11-20T04:44:43Z,61613,896,0,63,PT9M28S
ReU2TI22b70,2015-03-24T06:42:29Z,174,4,0,0,PT7S
ScfNqdBhuBY,2015-10-04T15:46:30Z,287,2,0,0,PT15S
grCesFnha2U,2015-12-05T06:14:08Z,56360,972,0,100,PT10M50S
4VZ92zM6a5E,2015-05-04T11:30:00Z,181915,3306,0,234,PT6M10S
17AOd9gmASk,2015-09-20T17:23:22Z,109,3,0,0,PT46S
E2zcWZ_1x5E,2015-12-16T02:46:25Z,5237,182,0,30,PT1H54M
FpnAWu_jKb0,2015-02-12T09:44:10Z,4965,65,0,18,PT19M33S
-SxottrtKIA,2015-02-05T21:51:05Z,26830,522,0,23,PT10M20S
igJm3HYNmtg,2015-10-02T14:00:01Z,126561,1695,0,114,PT5M50S
rJLfvppKUck,2015-11-02T06:23:34Z,39701,785,0,110,PT6M2S
2LSh2EFqfZ0,2015-02-01T17:33:50Z,375445,4023,0,192,PT7M13S
fR18kRL0RPM,2015-05-18T19:52:53Z,4175,131,0,29,PT3M38S
UonChBw-ff8,2015-11-28T20:07:30Z,149013,2969,0,300,PT6M14S
4DTZwRK9Tow,2015-02-03T13:23:04Z,931467,1029,0,97,PT5M15S
99kTrZ6kXWM,2015-01-25T19:33:31Z,10965,126,0,10,PT3M21S
5EA2LKTQ6Ww,2015-05-08T02:46:48Z,19250,427,0,15,PT2M8S
CShm9urd0TA,2015-11-11T19:42:57Z,536,3,0,0,PT3M46S
-ZQZKOyqHe0,2015-04-04T20:10:40Z,220970,1221,0,141,PT2M19S
VpqfGwj4R5M,2015-11-29T23:25:23Z,94160,119,0,4,PT16S
73WADcBV-qA,2015-03-10T15:34:24Z,1071,8,0,3,PT17M48S
O_fBKCpqGuI,2015-09-01T15:37:20Z,156826,367,0,39,PT3M34S
2kEBiYT4-ug,2015-04-04T13:00:01Z,449,3,0,0,PT30M3S
LaQNi6V0l8o,2015-06-30T13:28:23Z,471280,7037,0,115,PT4M14S
RZLABK5GeJs,2015-01-22T08:34:06Z,5897,24,0,1,PT2M58S
8_dg6I4h7Po,2015-04-06T17:58:20Z,10531,19,0,1,PT2M9S
eBORTSTGA_I,2015-07-21T14:36:06Z,1960565,8845,0,407,PT2M26S
BOHLZ66a7Xo,2015-06-02T14:02:40Z,82,9,0,0,PT36S
xHCY1EdSAko,2015-06-02T14:27:41Z,69,9,0,0,PT47S
ig5dGul8fjw,2015-08-08T20:17:03Z,528,17,0,0,PT46S
o7ujankqx3Y,2015-10-15T17:04:05Z,157,13,0,0,PT43S
vjSnMKhgyhA,2015-03-05T18:00:03Z,150746,1218,0,32,PT3M
Y0Eqrj-PO34,2015-09-23T04:02:51Z,125317,1641,0,430,PT6M46S
Cr42CjYkARc,2015-12-17T16:23:37Z,114827,827,0,179,PT52M49S
togd_wYjD5Y,2015-11-05T01:09:34Z,1055076,37958,0,2239,PT6M24S
kfWxKor32EE,2015-02-02T17:36:17Z,391,19,0,0,PT22S
3t9vL34OV50,2015-02-01T02:22:57Z,871181,734,0,82,PT1M42S
exGiIWSm8lA,2015-12-18T10:37:33Z,197671,1364,0,38,PT3M18S
D19XdHzAXhM,2015-09-23T02:20:04Z,214081,4233,0,158,PT4M38S
BAi6Kn-yHno,2015-09-30T21:59:57Z,157,6,0,0,PT10S
igJm3HYNmtg,2015-10-02T14:00:01Z,126561,1695,0,114,PT5M50S
9CjMkDpr0qE,2015-11-06T18:00:00Z,796459,6226,0,877,PT11M47S
2LSh2EFqfZ0,2015-02-01T17:33:50Z,375445,4023,0,192,PT7M13S
UonChBw-ff8,2015-11-28T20:07:30Z,149013,2969,0,300,PT6M14S
4DTZwRK9Tow,2015-02-03T13:23:04Z,931467,1029,0,97,PT5M15S
daZZG9cZt_c,2015-11-13T19:13:48Z,189264,1214,0,32,PT4M15S
99kTrZ6kXWM,2015-01-25T19:33:31Z,10965,126,0,10,PT3M21S
xBoCrEswHvQ,2015-11-12T18:46:31Z,1776918,11203,0,530,PT27M21S
vfcpb-kAKfY,2015-09-15T19:44:55Z,121046,552,0,41,PT4M5S
woF47zaFU1Q,2015-12-23T00:44:02Z,283141,4116,0,404,PT46M15S
C3gP2PtHVNM,2015-08-20T11:28:21Z,87,4,0,0,PT10S
cdDxXQcyvZM,2015-07-19T09:44:59Z,41403097,138537,0,3489,PT5M14S
X1zhuMWx25A,2015-11-18T03:25:18Z,5801,39,0,0,PT12S
nW6c6aBdrmE,2015-01-08T11:32:22Z,613010,2210,0,185,PT9M35S
MG0Jfun7In8,2015-12-15T15:30:00Z,630716,17472,0,2497,PT33M10S
eazk9hzniHE,2015-03-14T10:00:13Z,423037,1706,0,170,PT8M36S
qVDxwzocWHk,2015-10-16T07:38:44Z,112741,1349,0,108,PT7M32S
D0e67R7N3Kc,2015-08-01T02:13:55Z,236786,2474,0,165,PT4M51S
Fn9w3Uy7Zdk,2015-09-01T20:26:06Z,103100,601,0,6,PT3M31S
BAi6Kn-yHno,2015-09-30T21:59:57Z,157,6,0,0,PT10S
lo7SH3S6zCw,2015-01-06T06:45:47Z,4312667,20420,0,959,PT2H28M2S
wpyX-jlDy7o,2015-02-09T17:33:14Z,16525,90,0,38,PT5M48S
7vy_-Ss-RJs,2015-02-13T04:46:37Z,46736,218,0,29,PT23M29S
xQuTZxArBzA,2015-02-27T18:00:04Z,450885,12329,0,539,PT14M10S
C3gP2PtHVNM,2015-08-20T11:28:21Z,87,4,0,0,PT10S
X1zhuMWx25A,2015-11-18T03:25:18Z,5801,39,0,0,PT12S
8GrePgc4cFk,2015-05-08T23:53:47Z,9,4,0,0,PT30S
AtgWQY7F1rw,2015-08-12T08:05:33Z,2222,22,0,0,PT39S
NPNRgCnMt1o,2015-07-16T17:22:33Z,598291,6476,0,160,PT2M22S
AeWo_N3nUOc,2015-11-16T16:58:04Z,4697485,38822,0,1131,PT3M54S
JvFbCpUBmlI,2015-12-21T15:50:31Z,29545,91,0,3,PT1M2S
Ht05MgkVIEM,2015-11-14T04:27:17Z,2877,6,0,0,PT30S
kpZwyauUR40,2015-06-07T13:00:03Z,4013668,14433,0,512,PT52M29S
