id,published_at,length,views
LX4IxHQZ42Y,2016-12-26T08:00:01Z,PT1H26M29S,N/A
eoj9sHQcFRI,2016-06-13T04:00:20Z,PT22M53S,N/A
7ur4iFuo6q4,2016-04-28T07:00:07Z,PT42M35S,N/A
ip2O5A2-ses,2016-11-06T14:33:56Z,PT31S,1327
3pd78QtaHSo,2016-02-16T08:00:07Z,PT21M33S,N/A
D5BQG2uGVkc,2016-10-05T08:54:47Z,PT21M34S,N/A
hcAeIbi-kR0,2016-01-19T08:00:05Z,PT21M3S,N/A
9pIf0zXGT0o,2016-11-07T08:00:12Z,PT21M35S,N/A
nQicfUwTGq8,2016-06-04T07:00:15Z,PT44M22S,N/A
gUqt2VUx6OY,2016-01-18T23:43:45Z,PT41M40S,N/A
w-yyLc93XfU,2016-10-31T17:18:50Z,PT2M53S,N/A
S1yH7T3dCok,2016-10-01T01:00:00Z,PT19M3S,654758
3JjnjyvHQpM,2016-02-29T08:00:13Z,PT39M50S,N/A
DXn_lX09KKM,2016-08-18T17:45:17Z,PT13M33S,9085
PW77iIXB4eI,2016-04-07T22:25:52Z,PT23M58S,N/A
vd7O__qpseQ,2016-02-24T08:00:12Z,PT44M16S,N/A
_XZcpidA8Ok,2016-02-09T12:04:23Z,PT17M59S,305641
OqkNE7UXLE0,2016-05-02T07:00:11Z,PT11M25S,N/A
jmsW0YUG3M8,2016-01-18T08:00:09Z,PT43M53S,N/A
II_TL30s5rU,2016-09-21T07:00:05Z,PT43M10S,N/A
lfwZAgRdUoQ,2016-10-14T19:41:40Z,PT22M40S,N/A
EQw8RYrpmf0,2016-11-19T01:38:13Z,PT11M16S,612132
uyWlf2wgeyU,2016-03-07T20:46:50Z,PT43M6S,N/A
dfXobqo7afI,2016-12-22T04:42:28Z,PT1H24M29S,62117
RqYS5BfnYiw,2016-10-20T21:13:22Z,PT18M29S,2467425
HIL_kc8xnl0,2016-12-17T01:46:47Z,PT14M1S,544991
r1eFuhKQ3Tc,2016-01-19T15:13:27Z,PT12M42S,33284
6aQUfcrHUME,2016-12-01T14:36:42Z,PT8M43S,57606453
EnNBwZxjCFY,2016-05-19T07:01:22Z,PT3H33M54S,N/A
WOtAzNDn8EQ,2016-05-06T07:01:15Z,PT22M16S,N/A
PK8zzdh2h80,2016-01-15T17:25:02Z,PT3M46S,1129314
VJ6nw_P_H4c,2016-10-24T21:25:56Z,PT58M48S,N/A
uXiFEfKX35M,2016-11-26T01:00:36Z,PT1H3M21S,69130
rbmtIT2E3kU,2016-10-01T20:19:22Z,PT1H8M41S,33517
-8WELAuW7_4,2016-06-09T02:46:08Z,PT9M34S,50560
FTb6LIWirIw,2016-11-30T23:00:00Z,PT6M7S,28901
ODtqT3lO31U,2016-02-25T08:00:08Z,PT43M36S,N/A
wTB97lBo0LM,2016-02-23T20:12:27Z,PT23M24S,N/A
egIJsoje-Fw,2016-12-01T08:00:09Z,PT21M8S,N/A
UIE9gh8MD3w,2016-06-02T23:02:07Z,PT11M44S,576379
ip2O5A2-ses,2016-11-06T14:33:56Z,PT31S,1327
R4vaSOm6JMM,2016-07-18T07:00:03Z,PT21M2S,N/A
4XBzdrw_UjI,2016-01-02T08:00:03Z,PT21M36S,N/A
HgmyksLaccU,2016-08-04T16:30:43Z,PT1M,79871
IWS-g_-5GEg,2016-11-21T05:00:37Z,PT44M21S,N/A
AyU6pcyqTsk,2016-10-21T08:05:28Z,PT52M35S,120
zI4XVEzUiFw,2016-02-16T22:39:29Z,PT13M46S,251197
_OyOd3qD1wg,2016-12-12T08:00:04Z,PT42M3S,N/A
22cEzKihnHY,2016-12-14T16:35:44Z,PT43M32S,N/A
UyanpSoMaCc,2016-06-15T07:00:03Z,PT21M18S,N/A
ccCumLksvuE,2016-12-19T21:45:03Z,PT43M35S,N/A
Ha4zAENkG-U,2016-05-06T07:00:09Z,PT44M17S,N/A
1mqolVHW84k,2016-10-26T02:53:22Z,PT9M32S,1294442
G_srT-ehwdk,2016-10-02T07:00:03Z,PT21M34S,N/A
af0_DcGl9XM,2016-09-06T07:00:04Z,PT21M50S,N/A
JQNwQjjPvCE,2016-08-09T21:21:48Z,PT50S,1524
L6l0xTHYBEA,2016-12-01T16:00:30Z,PT24S,881
af0_DcGl9XM,2016-09-06T07:00:04Z,PT21M50S,N/A
6U_IMCqs_mI,2016-11-05T00:08:22Z,PT11M9S,778533
ZKTXB00-SXY,2016-11-07T09:58:03Z,PT57M8S,241
cisMW33oCsk,2016-08-25T09:00:01Z,PT36M11S,N/A
GOcW39wiuaQ,2016-12-08T18:39:09Z,PT21M46S,N/A
jrTquD6CxMM,2016-07-02T07:00:02Z,PT22M39S,N/A
ksBoKljnt7E,2016-04-01T17:00:04Z,PT15M47S,347624
dK63j-lL8VY,2016-09-22T07:00:05Z,PT43M6S,N/A
pi_O03ySdac,2016-12-01T11:54:14Z,PT5M31S,49929
So3MrIQXCm8,2016-09-11T00:11:30Z,PT6M5S,274649
NVF9uCVDEak,2016-04-24T07:00:09Z,PT22M40S,N/A
As9tk1-sq4U,2016-03-02T08:00:08Z,PT43M41S,N/A
nMzDPL-1u88,2016-04-03T18:00:04Z,PT11M41S,1309421
YAWBgW2hKPQ,2016-11-26T08:00:03Z,PT50M22S,N/A
eH-gm50hASo,2016-01-16T08:00:22Z,PT44M22S,N/A
AS-K6gB3BrY,2016-09-12T07:00:07Z,PT11M19S,N/A
o327gPZA2x8,2016-10-28T11:27:28Z,PT54S,709
TSrzHYqMdhg,2016-03-06T20:56:39Z,PT31S,1570
tzCOMr7valM,2016-01-06T06:25:19Z,PT9M52S,146329
eBH0KlxYbb0,2016-04-13T09:50:44Z,PT3M31S,23859
G0KQ4pofsOs,2016-03-05T15:09:37Z,PT3M29S,19754
pwyAHrm9j5A,2016-01-12T04:58:35Z,PT4M10S,296709
I9gbqgJE7w0,2016-10-03T00:35:46Z,PT15M34S,1878299
trm53Ov6E80,2016-12-24T17:50:59Z,PT3M13S,490
Mpqo-joiY3c,2016-01-26T11:16:45Z,PT6M48S,169578
SVrfZLD_K34,2016-02-27T14:55:04Z,PT4M10S,7853
XJZiijpGBCQ,2016-12-28T18:12:32Z,PT22M56S,N/A
oyQsicGg2u8,2016-12-01T08:00:03Z,PT19M54S,N/A
B-4zjMZev38,2016-11-02T22:05:16Z,PT8M46S,676
6uOS0C0-DoU,2016-10-09T01:38:44Z,PT11M50S,392074
feVZni33qCU,2016-11-24T21:04:34Z,PT13M55S,2117716
j-OXrtQUIZI,2016-05-04T17:59:34Z,PT28M13S,288862
phVIO2pM8F4,2016-07-07T02:05:12Z,PT2H26M51S,1150
7wfDyMqbZMU,2016-12-30T15:23:03Z,PT30M57S,4788
qZAg08lozdk,2016-12-30T14:02:35Z,PT1H41M40S,N/A
rKITaW2dlC0,2016-01-18T06:37:48Z,PT10M9S,27998
Aa7O2A2Y18I,2016-08-03T12:54:36Z,PT10M5S,58547
454Zd51tzaY,2016-05-14T17:16:17Z,PT4M55S,112149
3o2pevsVK9E,2016-04-06T19:37:51Z,PT1H19M17S,N/A
ucw-lhtw3uI,2016-07-14T06:45:31Z,PT29S,1124
PyZKrXbETWo,2016-07-22T12:35:25Z,PT31S,127
LeGHfNds-aU,2016-08-31T00:53:45Z,PT31S,169
y5bHIw1BVDU,2016-02-23T13:34:29Z,PT2M7S,28824
XK1wdYOEzQo,2016-04-09T17:21:43Z,PT4M11S,11995
RfK0IDt42TU,2016-03-16T04:00:09Z,PT9M26S,N/A
gKggIn6sdls,2016-03-20T22:32:12Z,PT5M42S,152266
UJNOA-5rRZg,2016-06-03T22:00:00Z,PT11M51S,556
2YGMF7bSxc8,2016-09-14T04:09:28Z,PT1H13M46S,26363
K4Vi4ee1GTU,2016-01-13T11:09:01Z,PT2H1M57S,209
NlLUq5-SwV0,2016-07-03T03:39:25Z,PT1M12S,9739
gKggIn6sdls,2016-03-20T22:32:12Z,PT5M42S,152266
UJNOA-5rRZg,2016-06-03T22:00:00Z,PT11M51S,556
No1pvRkRH8U,2016-08-19T14:00:03Z,PT2H10M59S,N/A
YMbR1ukiUPc,2016-08-02T22:00:00Z,PT19M38S,188980
NlLUq5-SwV0,2016-07-03T03:39:25Z,PT1M12S,9739
B1qGSBcF1-Y,2016-06-30T00:37:30Z,PT19S,570
Yeu4cebEpeQ,2016-10-29T05:51:20Z,PT11M39S,195136
QZG4gTyxyRE,2016-07-11T11:56:32Z,PT3M29S,37833
rU21YFSRATI,2016-10-28T09:36:56Z,PT1H46M19S,103536
IOdyFLflDj0,2016-02-02T10:11:53Z,PT4M14S,33525
Ax2agrG5fo4,2016-12-06T05:47:15Z,PT13M36S,539743
PUrCvDyRJbo,2016-04-29T11:50:43Z,PT2H1M3S,435234
tTy2rbXzXBA,2016-03-14T06:08:37Z,PT2H5M27S,57807
yXzjTdFNuS0,2016-10-22T10:30:01Z,PT2H11M44S,85847
cXYr9L7-6Wo,2016-11-29T14:30:01Z,PT1H58M36S,2802
-GbGz70usW0,2016-11-17T04:10:16Z,PT16S,14529
_OeVG9KE-HI,2016-10-25T18:09:29Z,PT25S,14437
gjM_lo7SzLk,2016-01-12T16:28:03Z,PT12S,127
PuNnhYgKXeg,2016-10-06T14:10:33Z,PT43S,51
mz7oq9mqemA,2016-05-23T04:00:03Z,PT28M21S,N/A
0plFZteoBOw,2016-10-07T01:37:40Z,PT33S,61
